url,name,discount,price,location,image_url,brand,model_name,ram,rom,warranty
https://www.lazada.vn/products/pdp-i3092902703.html,"Điện thoại Redmi_n0te 14 pro plus Ram 12GB/512GB pin 5110 mAh máy chính hãng, bảo hành 12 tháng",50,1400000,Hồ Chí Minh,https://img.lazcdn.com/g/p/ab344f79b1c1a2f2eec197483ef796a0.jpg_200x200q80.avif,<s>,Redmi_n0te 14 pro,12GB/512GB pin 5110 mAh,Ram 12GB/512GB pin 5110 mAh,12 tháng
https://www.lazada.vn/products/pdp-i3092892749.html,điện thoại 0PP0 F11 (6GB/64GB) | Cấu hình Cao Chiến mọi Game mượt - Hàng chính hãng Bảo hành 12 tháng,50,650000,Hồ Chí Minh,https://img.lazcdn.com/g/p/db408caf790633428162ea7edf23d46f.jpg_200x200q80.avif,<s>,0PP0 F11 (6GB/64GB),<s>,<s>,12 tháng
https://www.lazada.vn/products/pdp-i3092888477.html,"Điện thoại Samsung Galaxy A06 5G - Hàng chính hãng, BH 12 tháng",27,2550000,Hà Nội,https://img.lazcdn.com/g/p/bc9360439633a13efc380e665cb2c806.jpg_200x200q80.avif,<s>,Samsung Galaxy A06 5G,<s>,<s>,<s>
https://www.lazada.vn/products/pdp-i3092885463.html,điện thoại 0PP0 A57 (128GB) | Cấu hình Cao Chiến mọi Game mượt - Hàng chính hãng Bảo hành 12 tháng,50,730000,Hồ Chí Minh,https://img.lazcdn.com/g/p/857100c619ff722fa2778d31fb3f04a4.jpg_200x200q80.avif,<s>,<s>,<s>,<s>,12 tháng
https://www.lazada.vn/products/pdp-i3092884477.html,"điện thoại 0PP0 Ren0 10pr0 5G (12GB/256GB) | Cấu hình Cao Chiến mọi Game mượt - Hàng chính hãng Bảo hành 12 tháng""",50,1100000,Hồ Chí Minh,https://img.lazcdn.com/g/p/8acf046fca9c180c128ddfd1239db733.jpg_200x200q80.avif,<s>,<s> Tên sản phẩm là gì?</s></s> điện thoại 0PP0 Ren0 10pr0 5G (12GB/256GB),<s>,<s>,12 tháng
https://www.lazada.vn/products/pdp-i3092880721.html,[Chính hãng]Điện thoại 0PP0_Ren0 13 pro 5G (12/512) - BH 12 tháng Lỗi 1 đổi 1 trong 30 ngày,50,1500000,Hồ Chí Minh,https://img.lazcdn.com/g/p/9e45167268e9767cf8e3ad3179ce3ebe.jpg_200x200q80.avif,<s>,,<s>,<s>,<s> Sản phẩm được bảo hành bao lâu?</s></s> [Chính hãng]Điện thoại 0PP0_Ren0 13 pro 5G (12/512) - BH 12 tháng Lỗi 1 đổi 1 trong 30 ngày
https://www.lazada.vn/products/pdp-i3092872547.html,Điện thoại Samsung Galaxy A26 5G- Hàng chính hãng- BH 12 tháng,0,6990000,Hà Nội,https://img.lazcdn.com/g/p/aae7a8cade2eb4fecfc97331e7219f77.jpg_200x200q80.avif,<s>,,<s>,<s>,12 tháng
https://www.lazada.vn/products/pdp-i3092868760.html,"Điện thoại oukitel  wp21 (Ram 12Gb,Rom 256Gb ,chống sốc,chống nước,pin khủng, pin 9.800mAh)",50,1109000,Cần Thơ,https://img.lazcdn.com/g/p/14502e16da2f013d6b77bf07b5f08305.jpg_200x200q80.avif,<s>,Điện thoại oukitel wp21,,256Gb,<s>
https://www.lazada.vn/products/pdp-i3092865748.html,"Điện thoại mi Mi 15 Cấu hình mạnh, cày game nặng siêu mượt (12+256B) | Màn hình 6.36",50,1300000,Hồ Chí Minh,https://img.lazcdn.com/g/p/f022ab76aa346c6622db7d4b51b9fe23.jpg_200x200q80.avif,<s>,<s>,<s>,<s>,<s>
https://www.lazada.vn/products/pdp-i3092864712.html,điện thoại 0PP0 A93 5G (8GB/128GB) | Cấu hình Cao Chiến mọi Game mượt - Hàng chính hãng Bảo hành 12 tháng,50,750000,Hồ Chí Minh,https://img.lazcdn.com/g/p/ff9684b8acfbb55477c1e65c3b3c1771.jpg_200x200q80.avif,<s>,0PP0 A93 5G (8GB/128GB),<s>,<s>,12 tháng
https://www.lazada.vn/products/pdp-i3092641047.html,"Điện thoại Oukitel WP19 Pin 21000mAh, Vua pin siêu bền, Ram 8G Rom 256G Chính Hãng (tặng cáp bảo vệ sạc)",65,671300,Hà Nội,https://img.lazcdn.com/g/p/5c38be3cbe7e4ccfbf3e77a84fc4878d.jpg_200x200q80.avif,<s>,,8G Rom 256G,<s>,<s>
https://www.lazada.vn/products/pdp-i3092634103.html,"Điện thoại Ss M51 2sim ram 8G/128G, Cấu hình Cao Chiến mọi Game mượt, Chụp ảnh đẹp, VÂN TAY OK",65,490000,Hà Nội,https://img.lazcdn.com/g/p/09690e5a3d594637b503730822509ecc.jpg_200x200q80.avif,<s>,<s>,,<s>,<s>
https://www.lazada.vn/products/pdp-i3092628102.html,"Điện thoại SS 24ut máy 2sim ram 12G/512G Chính Hãng, bảo hành 12 tháng",65,1050000,Hà Nội,https://img.lazcdn.com/g/p/5d75944756c32a7fad2b4640e8135ecb.jpg_200x200q80.avif,<s>,<s>,<s>,<s>,12 tháng
https://www.lazada.vn/products/pdp-i3092625090.html,"Điện thoại SS A32 máy 2sim ram 6G/128G Chính Hãng, VÂN TAY OK",65,560000,Hà Nội,https://img.lazcdn.com/g/p/724767a6ee1a8450f63d74b616647f8d.jpg_200x200q80.avif,<s>,"Điện thoại SS A32 máy 2sim ram 6G/128G Chính Hãng, VÂN TAY OK",<s>,<s>,<s>
https://www.lazada.vn/products/pdp-i3092611129.html,"Điện thoại Red.mi Note 11 pro 2sim ram 8G/128G, Cấu hình mạnh, cày game nặng siêu mượt, VÂN TAY OK",50,800000,Đồng Nai,https://img.lazcdn.com/g/p/a4a317aaa363f909b0125c001e29efa0.jpg_200x200q80.avif,<s>,"Red.mi Note 11 pro 2sim ram 8G/128G, Cấu hình mạnh, cày game nặng siêu mượt, VÂN TAY OK",,<s>,<s>
https://www.lazada.vn/products/pdp-i3092610137.html,[Chính hãng]Điện thoại 0PP0_Ren0 13 5G - (BH 12 tháng Lỗi 1 đổi 1 trong 30 ngày),50,1400000,Đồng Nai,https://img.lazcdn.com/g/p/a819fad4b27b1ec18e35d18ddb8f56a5.jpg_200x200q80.avif,<s>,,<s>,<s>,<s>
https://www.lazada.vn/products/pdp-i3092589228.html,"Điện thoại siêu phẩm SS_ z f0ld 5 256GB-Chính hãng mới 100%, Bảo hành chính hãng 12 tháng.",65,1120000,Hà Nội,https://img.lazcdn.com/g/p/6e1e3696a85a2b650580f645ba8f2fc7.jpg_200x200q80.avif,<s>,SS_ z f0ld 5,<s>,<s>,12 tháng
https://www.lazada.vn/products/pdp-i3092586161.html,"Điện thoại SS 22ut máy 2sim ram 12G/256G Chính Hãng, bảo hành 12 tháng",65,840000,Hà Nội,https://img.lazcdn.com/g/p/549fc3fa7ee835d11af459d03d8cbd37.jpg_200x200q80.avif,<s>,<s>,<s>,<s>,12 tháng
https://www.lazada.vn/products/pdp-i3092584183.html,"Điện thoại siêu phẩm SS_ A55 5G 128GB-Chính hãng newseal 100%, Bảo hành chính hãng 12 tháng.",65,770000,Hà Nội,https://img.lazcdn.com/g/p/1d3dc590396f33e0b4fe9062d507d14f.jpg_200x200q80.avif,<s>,SS_ A55 5G,<s>,<s>,12 tháng
https://www.lazada.vn/products/pdp-i3092582171.html,điện thoại 0PP0 Ren08pr0 5G (12GB/256GB) | Cấu hình Cao Chiến mọi Game mượt - Hàng chính hãng Bảo hành 12 tháng,65,630000,Hà Nội,https://img.lazcdn.com/g/p/674c91cf325950e41cd7550b3f1864cd.jpg_200x200q80.avif,<s>,0PP0 Ren08pr0 5G (12GB/256GB),<s>,<s>,12 tháng
https://www.lazada.vn/products/pdp-i3092556304.html,"Điện thoại  Redmi_n0te 12 Ram 8GB/128GB pin 5000 mAh máy chính hãng, bảo hành 12 tháng",65,560000,Hà Nội,https://img.lazcdn.com/g/p/007c3af28afea99fb048a87be68d07c9.jpg_200x200q80.avif,<s>,Redmi_n0te 12,5000 mAh,5000 mAh,12 tháng
https://www.lazada.vn/products/pdp-i3092551349.html,điện thoại 0PP0 Ren012 5G (12GB/256GB) | Cấu hình Cao Chiến mọi Game mượt - Hàng chính hãng Bảo hành 12 tháng,65,665000,Hà Nội,https://img.lazcdn.com/g/p/88036aff56da54e1dafcb8a56ec0f5bd.jpg_200x200q80.avif,<s>,0PP0 Ren012 5G (12GB/256GB),<s>,<s>,12 tháng
https://www.lazada.vn/products/pdp-i3092550374.html,"Điện thoại mi Mi 15 Utra Cấu hình mạnh, cày game nặng siêu mượt (16+512GB) | Màn hình 6.73""",65,1120000,Hà Nội,https://img.lazcdn.com/g/p/e1b036f4d90d6246add04aa67b41a053.jpg_200x200q80.avif,<s>,<s>,<s>,<s>,<s>
https://www.lazada.vn/products/pdp-i3092524464.html,"Điện thoại Red.mi Note 11 pro 2sim ram 8G/128G, Cấu hình mạnh, cày game nặng siêu mượt, VÂN TAY OK",65,560000,Hà Nội,https://img.lazcdn.com/g/p/a4a317aaa363f909b0125c001e29efa0.jpg_200x200q80.avif,<s>,"Red.mi Note 11 pro 2sim ram 8G/128G, Cấu hình mạnh, cày game nặng siêu mượt, VÂN TAY OK",,<s>,<s>
https://www.lazada.vn/products/pdp-i3092509507.html,điện thoại 0PP0 Ren08pr0 5G (12GB/256GB) | Cấu hình Cao Chiến mọi Game mượt - Hàng chính hãng Bảo hành 12 tháng,65,630000,Đồng Nai,https://img.lazcdn.com/g/p/674c91cf325950e41cd7550b3f1864cd.jpg_200x200q80.avif,<s>,0PP0 Ren08pr0 5G (12GB/256GB),<s>,<s>,12 tháng
https://www.lazada.vn/products/pdp-i3092502484.html,"Điện thoạimi Mi 13 Utra Cấu hình mạnh, cày game nặng siêu mượt",65,840000,Hà Nội,https://img.lazcdn.com/g/p/9f7e6b4f58058bbdcdf56da994529595.jpg_200x200q80.avif,<s>,,<s>,<s>,<s>
https://www.lazada.vn/products/pdp-i3092489506.html,[Chính hãng]Điện thoại 0PP0_Ren0 13 5G - (BH 12 tháng Lỗi 1 đổi 1 trong 30 ngày),65,980000,Hà Nội,https://img.lazcdn.com/g/p/a819fad4b27b1ec18e35d18ddb8f56a5.jpg_200x200q80.avif,<s>,,<s>,<s>,<s>
https://www.lazada.vn/products/pdp-i3092488524.html,"Điện thoại mi Mi 15 Utra Cấu hình mạnh, cày game nặng siêu mượt (16+512GB) | Màn hình 6.73""",65,1120000,Đồng Nai,https://img.lazcdn.com/g/p/e1b036f4d90d6246add04aa67b41a053.jpg_200x200q80.avif,<s>,<s>,<s>,<s>,<s>
https://www.lazada.vn/products/pdp-i3092461582.html,"Điện thoại SS 23ut máy 2sim ram 12G/512G Chính Hãng, bảo hành 12 tháng",65,910000,Hà Nội,https://img.lazcdn.com/g/p/f28660b3cb1fadc4bc0251d0b6a92bf2.jpg_200x200q80.avif,<s>,<s>,<s>,<s>,12 tháng
https://www.lazada.vn/products/pdp-i3092431794.html,"Điện thoại siêu phẩm SS_ z f0ld 4 256GB-Chính hãng mới 100%, Bảo hành chính hãng 12 tháng.",65,980000,Hà Nội,https://img.lazcdn.com/g/p/f5eb29d04b110755db15abe4a296be1f.jpg_200x200q80.avif,<s>,SS_ z f0ld 4,<s>,<s>,12 tháng
https://www.lazada.vn/products/pdp-i3092334898.html,[Chính hãng] Điện thoại 0pp0_FFind_X8 Pr0 (12GB/256GB) - Hàng chính hãng,65,1050000,Đồng Nai,https://img.lazcdn.com/g/p/0bcdfbf785cea87ae8ed481d946d566c.jpg_200x200q80.avif,<s>,Điện thoại 0pp0_FFind_X8 Pr0 (12GB/256GB),<s>,<s>,<s>
https://www.lazada.vn/products/pdp-i3092332872.html,"Điện thoạimi Mi 14 Utra Cấu hình mạnh, cày game nặng siêu mượt  (16+512GB) | Màn hình 6.73""",65,980000,Hà Nội,https://img.lazcdn.com/g/p/46adb94ff5bb2bb07e7386372409f852.jpg_200x200q80.avif,<s>,,<s>,<s>,<s>
https://www.lazada.vn/products/pdp-i3092156404.html,5.5 KHUYẾN MẠI LỚN Điện Thoại Xiaomi POCO C65 8GB/256GB - Hàng Chính Hãng,43,2280000,Hà Nội,https://img.lazcdn.com/g/p/9bd1266f3f4d44b329f9da35beee6e08.png_200x200q80.avif,Xiaomi,Xiaomi POCO C65,<s>,<s>,<s>
https://www.lazada.vn/products/pdp-i3092044820.html,Redmi Xiaomi 14C điện thoại 8GB/256GB bảo hành chính hãng,42,2390000,Hà Nội,https://img.lazcdn.com/g/p/a13a1683c8a9e17e7b88eb247fa25eb5.png_200x200q80.avif,Redmi Xiaomi,Redmi Xiaomi 14C,<s>,<s>,<s>
